IC_Spawn,singlet_1,singlet_2,meci_type
0000_2,-77.73160608,-77.7244175,Twist
0000_3,-77.73092317,-77.72341644,Twist
0000_4,-77.71077805,-77.70508505,Twist
0000_5,-77.67823221,-77.67444249,Twist
0002_2,-77.73682009,-77.73635041,Ethylidene_Bent
0003_2,-77.78706288,-77.78673565,Ethylidene_Bent
0004_2,-77.71833897,-77.7123761,H_Dissociation
0004_3,-77.70425059,-77.70282578,H_Dissociation
0005_2,-77.71999681,-77.71259811,Twist
0005_3,-77.79135814,-77.78808898,Ethylidene_Bent
0005_4,-77.77949117,-77.77592931,Ethylidene_Bent
0005_5,-77.79833743,-77.79775744,Ethylidene_Bent
0006_2,-77.71114049,-77.7100387,Ethylidene_Straight
0006_3,-77.78644659,-77.7864437,Ethylidene_Straight
0006_4,-77.74012646,-77.73964179,Ethylidene_Straight
0006_5,-77.72015079,-77.72012499,Ethylidene_Bent
0006_6,-77.72123595,-77.71526026,Ethylidene_Bent
0006_7,-77.73562779,-77.73540947,Ethylidene_Straight
0006_8,-77.74925685,-77.74881394,Ethylidene_Bent
0007_2,-77.70387885,-77.70128359,H_Dissociation
0007_3,-77.69033713,-77.68885132,Ethylidene_Straight
0008_2,-77.70527815,-77.70432769,Ethylidene_Bent
0008_3,-77.7234878,-77.72112992,Twist
0009_2,-77.71450228,-77.70591247,CC_Dissociation
0010_2,-77.69819991,-77.69658831,Twist
0011_2,-77.72532908,-77.72528801,Twist
0011_3,-77.75622228,-77.7542113,Twist
0012_2,-77.70092295,-77.69737394,H_Dissociation
0012_3,-77.69285584,-77.68828855,Ethylidene_Bent
0013_10,-77.70275995,-77.70243313,CC_Dissociation
0013_11,-77.69471345,-77.69443,CC_Dissociation
0013_12,-77.69388869,-77.69354789,CC_Dissociation
0013_13,-77.6964043,-77.69609875,CC_Dissociation
0013_14,-77.68728303,-77.68697192,CC_Dissociation
0013_15,-77.70558093,-77.70523808,CC_Dissociation
0013_16,-77.69681245,-77.69648389,CC_Dissociation
0013_17,-77.69287097,-77.69251025,CC_Dissociation
0013_18,-77.69331084,-77.69294959,CC_Dissociation
0013_19,-77.69227666,-77.69197505,CC_Dissociation
0013_2,-77.65570711,-77.65543254,CC_Dissociation
0013_20,-77.69964327,-77.69932046,CC_Dissociation
0013_3,-77.6991219,-77.69880551,Twist
0013_4,-77.70303653,-77.70270008,CC_Dissociation
0013_5,-77.69411461,-77.69375799,CC_Dissociation
0013_6,-77.7050844,-77.70473036,CC_Dissociation
0013_7,-77.69131347,-77.69098835,CC_Dissociation
0013_8,-77.70289884,-77.7025941,CC_Dissociation
0013_9,-77.7046936,-77.70439127,CC_Dissociation
0014_2,-77.72343028,-77.72113213,H_Dissociation
0015_2,-77.71884737,-77.71255137,Twist
0015_3,-77.7839206,-77.78342001,Ethylidene_Bent
0015_4,-77.83286084,-77.83278247,Ethylidene_Bent
0016_2,-77.71168708,-77.70203015,H_Dissociation
0016_3,-77.72411587,-77.72240914,H_Dissociation
0017_2,-77.83747365,-77.83637488,Ethylidene_Straight
0017_3,-77.73982307,-77.7352613,Twist
0018_2,-77.70396254,-77.69931042,H_Dissociation
0018_3,-77.66553669,-77.65874365,Ethylidene_Bent
0018_4,-77.67665283,-77.66781524,Ethylidene_Bent
0019_2,-77.73771929,-77.73318349,Twist
0019_3,-77.76656318,-77.76496837,Twist
0020_2,-77.77548273,-77.77472871,Ethylidene_Straight
0020_3,-77.79972509,-77.79865551,Ethylidene_Bent
0020_4,-77.70357178,-77.69485979,Twist
0020_5,-77.75765341,-77.75411466,Twist
0021_2,-77.68442277,-77.67764531,H_Dissociation
0021_3,-77.78000908,-77.77724858,Ethylidene_Straight
0021_4,-77.79976713,-77.79729428,Ethylidene_Bent
0022_2,-77.74410398,-77.74009771,Twist
0022_3,-77.74511265,-77.73639967,Twist
0022_4,-77.79208711,-77.79091462,Ethylidene_Bent
0022_5,-77.70021806,-77.69529648,Ethylidene_Bent
0023_2,-77.78003311,-77.76881578,Twist
0023_3,-77.70018366,-77.69126119,H_Dissociation
0023_4,-77.76373203,-77.75373598,Ethylidene_Bent
0023_5,-77.74635046,-77.74513773,Ethylidene_Straight
0024_2,-77.70803444,-77.70632033,H_Dissociation
0025_2,-77.75036667,-77.74922526,Twist
0025_3,-77.79389995,-77.78864646,Twist
0026_2,-77.68343726,-77.68105809,Twist
0026_3,-77.76258484,-77.75567958,Ethylidene_Bent
0026_4,-77.80933794,-77.80832064,Ethylidene_Straight
0026_5,-77.81463634,-77.81267949,Ethylidene_Bent
0027_2,-77.73602382,-77.73072051,Ethylidene_Bent
0028_2,-77.68935512,-77.68806262,Ethylidene_Straight
0028_3,-77.70753751,-77.7024107,Ethylidene_Straight
0029_2,-77.6878781,-77.68190219,Twist
0029_3,-77.72876671,-77.72828716,Ethylidene_Straight
0029_4,-77.81123756,-77.80894216,Ethylidene_Bent
0030_2,-77.69703189,-77.69500434,Twist
0031_2,-77.74331055,-77.73255672,Twist
0031_3,-77.7670744,-77.75836149,Twist
0031_4,-77.77620948,-77.77356734,Twist
0032_2,-77.77540416,-77.76689576,Twist
0032_3,-77.74645223,-77.73734577,Twist
0032_4,-77.7590526,-77.7548012,0322_3
0033_2,-77.68943162,-77.68556132,Ethylidene_Straight
0033_3,-77.75444101,-77.75319206,Ethylidene_Bent
0034_2,-77.72951051,-77.72773345,Ethylidene_Straight
0035_2,-77.71964163,-77.717844,Ethylidene_Straight
0035_3,-77.72804322,-77.72491087,Ethylidene_Bent
0035_4,-77.76944462,-77.76869713,Ethylidene_Bent
0036_2,-77.72864986,-77.72691634,Twist
0036_3,-77.76798,-77.76730438,Twist
0037_2,-77.67313103,-77.66775172,H_Dissociation
0037_3,-77.68909119,-77.6868304,Twist
0038_2,-77.74488708,-77.74059933,Twist
0038_3,-77.81824499,-77.81616786,Twist
0039_2,-77.71336513,-77.70853926,Ethylidene_Straight
0039_3,-77.75175021,-77.74457732,Twist
0039_4,-77.7112873,-77.7032721,Ethylidene_Straight
0040_2,-77.7618661,-77.75577506,Twist
0040_3,-77.76543905,-77.76191038,Twist
0041_2,-77.70760864,-77.69923786,H_Dissociation
0041_3,-77.69894408,-77.6974603,H_Dissociation
0042_2,-77.77912945,-77.76762848,Twist
0042_3,-77.70470725,-77.7012234,Twist
0042_4,-77.71488849,-77.7071789,Twist
0043_2,-77.74832018,-77.74686787,Ethylidene_Straight
0043_3,-77.75642815,-77.75329898,Ethylidene_Bent
0044_2,-77.75008993,-77.74507227,Twist
0044_3,-77.76744852,-77.76465614,Twist
0044_4,-77.76204635,-77.75212403,Twist
0044_5,-77.75867734,-77.7515788,Twist
0045_2,-77.76157599,-77.76107533,Twist
0045_3,-77.73999037,-77.73794299,Twist
0046_2,-77.72042967,-77.7123658,Ethylidene_Straight
0046_3,-77.71746127,-77.71565613,Ethylidene_Bent
0047_2,-77.69353541,-77.69250933,Twist
0047_3,-77.7074901,-77.7026332,Twist
0048_2,-77.78812525,-77.7857133,Twist
0049_2,-77.70140482,-77.70079168,Twist
0049_3,-77.71368509,-77.70744631,Twist
0050_2,-77.72500269,-77.7236936,H_Dissociation
0051_2,-77.7123875,-77.70913875,Twist
0052_2,-77.73938056,-77.7293717,Twist
0052_3,-77.73844753,-77.73561898,Twist
0053_2,-77.71227674,-77.70998286,H_Dissociation
0054_2,-77.82618198,-77.82353299,Ethylidene_Bent
0054_3,-77.71995764,-77.71411833,Ethylidene_Straight
0054_4,-77.85764889,-77.85663206,Ethylidene_Bent
0055_3,-77.80362249,-77.80233613,Ethylidene_Bent
0055_4,-77.77431427,-77.77402848,Ethylidene_Straight
0056_2,-77.72745797,-77.72163067,Twist
0056_3,-77.7743819,-77.76764871,Twist
0056_4,-77.69013847,-77.68367753,Twist
0056_5,-77.70850134,-77.7016882,Twist
0056_6,-77.71696531,-77.71575212,Ethylidene_Bent
0057_2,-77.73125592,-77.72263428,Twist
0057_3,-77.78997175,-77.78128232,Twist
0057_4,-77.77512202,-77.77402945,Twist
0058_2,-77.72556875,-77.72006724,Ethylidene_Straight
0058_3,-77.7065061,-77.69978634,Ethylidene_Bent
0058_4,-77.74465043,-77.74290519,Ethylidene_Bent
0059_2,-77.69953817,-77.69084992,Twist
0059_3,-77.80250911,-77.80069335,Ethylidene_Bent
0060_2,-77.80154523,-77.80103323,Ethylidene_Bent
0060_3,-77.79740984,-77.79698741,Ethylidene_Bent
0061_2,-77.75501037,-77.74956888,Ethylidene_Bent
0061_3,-77.73167686,-77.73157447,Ethylidene_Bent
0061_4,-77.74994374,-77.74986194,Ethylidene_Bent
0061_5,-77.77162699,-77.77156429,Ethylidene_Bent
0063_2,-77.69378116,-77.68722189,Ethylidene_Straight
0063_3,-77.75045638,-77.74977198,Ethylidene_Straight
0063_4,-77.70944424,-77.70646929,Ethylidene_Bent
0063_5,-77.7873489,-77.7861598,Ethylidene_Bent
0064_2,-77.71567901,-77.71315342,Ethylidene_Bent
0064_3,-77.78931456,-77.78572569,Ethylidene_Straight
0064_4,-77.69644749,-77.69377679,Ethylidene_Straight
0065_2,-77.76565329,-77.7655605,Ethylidene_Straight
0066_2,-77.69949506,-77.69109118,Twist
0066_3,-77.70222083,-77.69877989,Twist
0066_4,-77.76257093,-77.75774884,Twist
0067_2,-77.68039636,-77.67792721,H_Dissociation
0067_3,-77.70100579,-77.69828853,Twist
0068_2,-77.70878927,-77.70150725,CC_Dissociation
0068_3,-77.71231202,-77.70961445,Twist
0069_2,-77.77748723,-77.77168497,Twist
0069_3,-77.76042291,-77.75769712,Twist
0070_2,-77.79825756,-77.7962262,Ethylidene_Straight
0071_2,-77.71086882,-77.7063424,H_Dissociation
0071_3,-77.70523762,-77.70177943,H_Dissociation
0071_4,-77.70170223,-77.70046113,Twist
0072_2,-77.68598495,-77.68563981,Twist
0073_2,-77.79172615,-77.78912231,Twist
0073_3,-77.75667774,-77.75428921,Ethylidene_Bent
0074_2,-77.68555714,-77.68424798,H_Dissociation
0075_10,-77.7063475,-77.70350806,Twist
0075_3,-77.83992741,-77.83812403,Ethylidene_Bent
0075_4,-77.79087487,-77.78730183,Ethylidene_Bent
0075_5,-77.75838355,-77.75616472,Ethylidene_Bent
0075_6,-77.72149807,-77.7198457,Ethylidene_Bent
0075_7,-77.6886186,-77.68813739,Ethylidene_Straight
0075_8,-77.74376168,-77.74325933,Twist
0075_9,-77.73219411,-77.73204907,Ethylidene_Bent
0076_2,-77.70725874,-77.69858308,Ethylidene_Bent
0076_3,-77.70004086,-77.69933274,H_Dissociation
0077_2,-77.75543301,-77.74443759,Twist
0077_3,-77.74381622,-77.73950726,Twist
0077_4,-77.74035393,-77.73295921,Twist
0078_2,-77.69896987,-77.69865038,Ethylidene_Straight
0078_3,-77.728434,-77.72396968,H_Dissociation
0078_4,-77.72331532,-77.71741814,Ethylidene_Bent
0078_5,-77.71110805,-77.70844112,H_Dissociation
0079_2,-77.71450086,-77.71121092,Ethylidene_Bent
0079_3,-77.7020706,-77.70006529,Ethylidene_Bent
0080_2,-77.71096805,-77.70879667,Twist
0080_3,-77.73290366,-77.73222527,Ethylidene_Bent
0081_2,-77.74937514,-77.74076527,Twist
0081_3,-77.76754165,-77.76619802,Twist
0081_4,-77.77354976,-77.77313069,Ethylidene_Bent
0082_2,-77.69629039,-77.69566037,Ethylidene_Bent
0083_2,-77.72177469,-77.7128167,Twist
0083_3,-77.72064917,-77.71756818,Twist
0084_2,-77.72138498,-77.72126658,H_Dissociation
0084_3,-77.72105529,-77.71991227,Ethylidene_Bent
0085_2,-77.70821036,-77.70402702,Ethylidene_Straight
0085_3,-77.71809787,-77.71629674,Twist
0086_2,-77.71100554,-77.71023057,Ethylidene_Straight
0086_3,-77.78038906,-77.77694088,Ethylidene_Bent
0086_4,-77.7524848,-77.75174531,Ethylidene_Bent
0087_2,-77.71109794,-77.70223117,H_Dissociation
0087_3,-77.6912747,-77.6900486,Twist
0088_2,-77.70036457,-77.69347742,H_Dissociation
0088_3,-77.73476317,-77.73263079,Ethylidene_Straight
0088_4,-77.68532241,-77.68436007,Ethylidene_Bent
0089_2,-77.71635296,-77.71095557,H_Dissociation
0089_3,-77.72304834,-77.71359925,H_Dissociation
0089_4,-77.69365696,-77.69272174,H_Dissociation
0090_2,-77.75673542,-77.75248902,Twist
0090_3,-77.80098555,-77.79659264,Twist
0091_2,-77.75389205,-77.7511496,Ethylidene_Straight
0091_3,-77.73604745,-77.73344161,Ethylidene_Bent
0091_4,-77.69052736,-77.68816036,Ethylidene_Bent
0092_2,-77.79258479,-77.79172628,Ethylidene_Bent
0092_3,-77.76837292,-77.76550264,Ethylidene_Straight
0093_2,-77.67162276,-77.6694398,CC_Dissociation
0094_2,-77.69869311,-77.68775327,Twist
0094_3,-77.76745455,-77.76593372,Twist
0095_2,-77.74646801,-77.74632124,Ethylidene_Straight
0095_3,-77.75327624,-77.7528365,Ethylidene_Bent
0095_4,-77.76139582,-77.75786821,Ethylidene_Straight
0095_5,-77.80305201,-77.80112747,Ethylidene_Straight
0095_6,-77.8161373,-77.81575922,Ethylidene_Bent
0095_7,-77.76060095,-77.76024744,Ethylidene_Straight
0096_2,-77.79858914,-77.79692012,Twist
0097_2,-77.78858789,-77.78689195,Twist
0097_3,-77.79544543,-77.78724417,Twist
0097_4,-77.77231114,-77.76595655,Twist
0097_5,-77.74066309,-77.73984372,Twist
0098_2,-77.76318597,-77.75776422,Twist
0098_3,-77.77404244,-77.77184696,Ethylidene_Bent
0099_2,-77.7176403,-77.71044064,H_Dissociation
0099_3,-77.73868261,-77.73491183,Twist
0100_2,-77.77618979,-77.77495749,Ethylidene_Straight
0100_3,-77.7212085,-77.72084207,Twist
0100_4,-77.71834918,-77.71766804,Twist
0101_2,-77.78449983,-77.78005639,Twist
0101_3,-77.74366145,-77.74191566,Twist
0102_2,-77.72288517,-77.71436395,H_Dissociation
0102_3,-77.70772634,-77.69756063,Twist
0102_4,-77.75421401,-77.746588,Twist
0102_5,-77.76228738,-77.76079753,Ethylidene_Straight
0103_2,-77.6933637,-77.68917815,CC_Dissociation
0103_3,-77.70445119,-77.69532852,CC_Dissociation
0103_4,-77.73321023,-77.72996207,Ethylidene_Bent
0103_5,-77.80011003,-77.79887845,Ethylidene_Bent
0104_2,-77.75670192,-77.74674777,Ethylidene_Bent
0104_3,-77.73435249,-77.72617627,Twist
0104_4,-77.73852128,-77.73832871,Ethylidene_Straight
0105_2,-77.71158417,-77.70960137,Ethylidene_Bent
0106_2,-77.76541821,-77.75962846,Twist
0106_3,-77.78756994,-77.78202939,Twist
0106_4,-77.80891277,-77.80653018,Twist
0107_2,-77.7538127,-77.74328391,Twist
0107_3,-77.73315463,-77.72822833,Twist
0107_4,-77.75320809,-77.75073772,Twist
0108_2,-77.70752186,-77.69883268,H_Dissociation
0108_3,-77.71191823,-77.70426233,H_Dissociation
0108_4,-77.72119069,-77.71833607,Ethylidene_Straight
0108_5,-77.68783165,-77.68674458,H_Dissociation
0109_2,-77.79073405,-77.78830461,Twist
0110_2,-77.73356855,-77.72267568,Twist
0110_3,-77.76825359,-77.76785418,Ethylidene_Straight
0110_4,-77.76899985,-77.76791095,Ethylidene_Straight
0110_5,-77.78434179,-77.783656,Ethylidene_Bent
0111_2,-77.77153618,-77.77017192,Twist
0112_2,-77.71995218,-77.71705653,Ethylidene_Straight
0112_3,-77.72045229,-77.71841738,H_Dissociation
0113_2,-77.75971376,-77.75410183,Twist
0113_3,-77.79443178,-77.79379267,Ethylidene_Straight
0114_2,-77.68104993,-77.68047734,Ethylidene_Straight
0115_2,-77.68869925,-77.68157066,H_Dissociation
0115_3,-77.71105074,-77.70594451,H_Dissociation
0115_4,-77.77309858,-77.77082086,Twist
0116_2,-77.7579193,-77.75112054,Twist
0116_3,-77.77776042,-77.77444363,Twist
0117_2,-77.74519127,-77.74267099,0904_3
0117_3,-77.8092072,-77.80766939,Ethylidene_Bent
0117_4,-77.77543122,-77.76916428,Twist
0118_2,-77.70169477,-77.69718532,Ethylidene_Bent
0118_3,-77.69762906,-77.69354257,H_Dissociation
0118_4,-77.71162427,-77.70329975,Ethylidene_Bent
0118_5,-77.69983342,-77.69833195,Ethylidene_Bent
0119_2,-77.76405536,-77.76247898,Ethylidene_Bent
0119_3,-77.72931688,-77.72777455,Ethylidene_Straight
0120_2,-77.74882283,-77.74793209,Twist
0120_3,-77.81123191,-77.81035177,Ethylidene_Bent
0120_4,-77.75052849,-77.75038357,Ethylidene_Bent
0121_2,-77.82447883,-77.82357668,Ethylidene_Bent
0121_3,-77.84549708,-77.84335873,Ethylidene_Bent
0122_2,-77.83137009,-77.83120307,Ethylidene_Bent
0122_3,-77.78280356,-77.78050662,Ethylidene_Bent
0122_4,-77.79792386,-77.79687535,Ethylidene_Bent
0123_2,-77.75795851,-77.75292583,Twist
0123_3,-77.74077495,-77.73317916,Twist
0123_4,-77.71736721,-77.71669049,Twist
0124_2,-77.72951039,-77.72884704,Ethylidene_Bent
0124_3,-77.72398067,-77.72371755,Ethylidene_Straight
0124_4,-77.79265521,-77.79003421,Ethylidene_Bent
0125_2,-77.76858026,-77.76824763,Ethylidene_Straight
0125_3,-77.74749818,-77.74609125,Ethylidene_Straight
0125_4,-77.71130011,-77.70820028,Ethylidene_Straight
0125_5,-77.72094028,-77.72079974,Ethylidene_Straight
0125_6,-77.76653273,-77.76586996,Ethylidene_Straight
0126_2,-77.81303973,-77.81290558,Ethylidene_Straight
0126_3,-77.74461264,-77.74275996,Ethylidene_Straight
0127_2,-77.66714575,-77.66154145,H_Dissociation
0127_3,-77.651341,-77.6439709,H_Dissociation
0127_4,-77.76343224,-77.76321164,Twist
0128_2,-77.71182416,-77.70631081,CC_Dissociation
0128_4,-77.69615436,-77.68929672,Twist
0129_2,-77.71023328,-77.70170569,Twist
0129_3,-77.71413522,-77.70949896,Twist
0129_4,-77.64554592,-77.64276521,Ethylidene_Straight
0129_5,-77.76216372,-77.75585324,Twist
0130_2,-77.73988644,-77.73856158,Twist
0131_2,-77.68522043,-77.68106398,Ethylidene_Bent
0131_3,-77.76238638,-77.75884981,Twist
0132_2,-77.78544105,-77.78070251,Twist
0132_3,-77.78443548,-77.78335885,Twist
0132_4,-77.73806739,-77.73118196,Twist
0133_2,-77.7200705,-77.71032216,Ethylidene_Straight
0133_3,-77.70400148,-77.69437754,Ethylidene_Straight
0133_4,-77.69582191,-77.68507068,H_Dissociation
0133_5,-77.70508111,-77.70281335,H_Dissociation
0134_2,-77.76469681,-77.7614624,Twist
0134_3,-77.74873506,-77.74677628,Twist
0135_2,-77.7769919,-77.77388565,Twist
0136_2,-77.73080799,-77.72563194,Ethylidene_Straight
0136_3,-77.72059794,-77.71881562,Ethylidene_Bent
0136_4,-77.75399966,-77.7532579,Ethylidene_Bent
0137_2,-77.68953315,-77.68311748,Ethylidene_Straight
0138_2,-77.68843079,-77.68561998,Twist
0139_2,-77.7507899,-77.74791305,Twist
0139_3,-77.78999798,-77.78666593,Twist
0140_2,-77.70726327,-77.7057651,H_Dissociation
0141_2,-77.71831824,-77.71063187,H_Dissociation
0141_3,-77.67565697,-77.67467023,H_Dissociation
0142_2,-77.7618437,-77.75458909,Twist
0142_3,-77.73044744,-77.7226605,Twist
0142_4,-77.7549148,-77.75119403,Ethylidene_Bent
0142_5,-77.82712177,-77.82703497,Ethylidene_Bent
0143_2,-77.75516524,-77.74892146,Twist
0143_3,-77.75830521,-77.75172991,Twist
0143_4,-77.7323124,-77.72894345,Ethylidene_Straight
0144_2,-77.74008199,-77.73923102,Ethylidene_Bent
0144_3,-77.7337976,-77.73293892,H_Dissociation
0144_4,-77.79243201,-77.79203578,Ethylidene_Straight
0146_2,-77.72946842,-77.72448712,Twist
0146_3,-77.74489411,-77.7379667,Twist
0146_4,-77.70389359,-77.70353211,Twist
0146_5,-77.69868692,-77.6984555,CC_Dissociation
0146_6,-77.69311767,-77.69283171,CC_Dissociation
0146_7,-77.69545727,-77.69517899,CC_Dissociation
0146_8,-77.69063405,-77.69047382,CC_Dissociation
0146_9,-77.69338334,-77.69331509,CC_Dissociation
0147_2,-77.77062909,-77.76905621,Ethylidene_Bent
0147_3,-77.72166613,-77.71853577,Ethylidene_Bent
0148_2,-77.72610419,-77.71714442,Twist
0148_3,-77.81110155,-77.80443449,Twist
0148_4,-77.71894508,-77.71192237,Twist
0148_5,-77.76889621,-77.76352038,Twist
0149_2,-77.70146027,-77.69299335,H_Dissociation
0149_4,-77.77682143,-77.77647845,Ethylidene_Straight
0150_2,-77.82775761,-77.82718031,Ethylidene_Bent
0151_2,-77.73556202,-77.72772404,Ethylidene_Straight
0151_3,-77.82584973,-77.82553946,Ethylidene_Straight
0151_4,-77.79143542,-77.78279163,Twist
0151_5,-77.75850403,-77.7571739,Ethylidene_Straight
0151_6,-77.77845808,-77.77775236,Ethylidene_Bent
0151_7,-77.79358796,-77.7934274,Ethylidene_Bent
0151_8,-77.74278531,-77.74002466,Ethylidene_Bent
0152_2,-77.69867691,-77.69712143,Ethylidene_Bent
0153_2,-77.78802943,-77.78176245,Twist
0153_3,-77.79217838,-77.79159515,Ethylidene_Bent
0153_4,-77.80952698,-77.80923749,Ethylidene_Bent
0154_2,-77.77904596,-77.77795274,Twist
0155_2,-77.74540887,-77.73642592,Twist
0155_3,-77.71399148,-77.70367004,Twist
0155_4,-77.70887117,-77.70388431,Twist
0156_2,-77.70828548,-77.70641469,Twist
0157_2,-77.69764504,-77.69565429,H_Dissociation
0157_3,-77.67197495,-77.67001723,H_Dissociation
0158_2,-77.66005377,-77.65932671,Ethylidene_Bent
0158_3,-77.69816124,-77.69345173,HH_Dissociation
0158_4,-77.73396328,-77.72872801,HH_Dissociation
0159_2,-77.72597378,-77.72485054,Ethylidene_Bent
0159_3,-77.76306574,-77.76027906,Ethylidene_Bent
0159_4,-77.75040084,-77.74902068,Twist
0160_2,-77.75757972,-77.7486773,Twist
0160_3,-77.66789237,-77.66466917,H_Dissociation
0161_2,-77.783682,-77.77979956,Twist
0161_3,-77.70148714,-77.69910988,Ethylidene_Straight
0162_2,-77.69726787,-77.69534525,Ethylidene_Straight
0163_2,-77.76756498,-77.76476098,Twist
0163_3,-77.7850892,-77.78460918,Ethylidene_Bent
0164_2,-77.75178093,-77.74923831,Twist
0164_3,-77.76602952,-77.76000106,Twist
0165_3,-77.75809319,-77.75780873,Ethylidene_Bent
0166_2,-77.78232854,-77.77982391,Ethylidene_Straight
0166_3,-77.80840102,-77.80593597,Ethylidene_Bent
0166_4,-77.750797,-77.74877362,Ethylidene_Bent
0167_2,-77.76572173,-77.76335027,Twist
0168_2,-77.79333996,-77.7931376,Ethylidene_Bent
0168_3,-77.74804764,-77.74560768,Ethylidene_Bent
0168_4,-77.75180919,-77.75042051,Ethylidene_Bent
0169_2,-77.72712856,-77.72607569,Twist
0169_3,-77.76855513,-77.76721293,Twist
0170_3,-77.76960731,-77.76652135,Twist
0171_2,-77.80140745,-77.80062144,Twist
0171_3,-77.72702179,-77.72233278,Twist
0171_4,-77.77663694,-77.77594992,Ethylidene_Straight
0172_2,-77.70363531,-77.70017125,Ethylidene_Straight
0172_3,-77.79081733,-77.78833717,Twist
0173_2,-77.79407094,-77.7898285,Twist
0173_3,-77.76264512,-77.75395758,Twist
0174_2,-77.79532215,-77.79392238,Ethylidene_Bent
0174_3,-77.7449352,-77.74387978,Ethylidene_Straight
0174_4,-77.71450848,-77.71394363,Ethylidene_Bent
0175_2,-77.71910433,-77.71581718,Twist
0175_3,-77.73300115,-77.73285179,Ethylidene_Straight
0176_2,-77.81448302,-77.8110967,Ethylidene_Bent
0176_3,-77.79077271,-77.78810252,Ethylidene_Bent
0177_2,-77.70153921,-77.6924141,Ethylidene_Straight
0177_3,-77.68217285,-77.67191031,Ethylidene_Straight
0177_4,-77.7843125,-77.78272071,Ethylidene_Bent
0177_5,-77.77110984,-77.77057913,Ethylidene_Straight
0177_6,-77.72396387,-77.72133705,Ethylidene_Straight
0178_2,-77.78488623,-77.78424967,Ethylidene_Bent
0178_3,-77.73013276,-77.72965547,Ethylidene_Bent
0179_2,-77.69134098,-77.68929404,Ethylidene_Straight
0180_2,-77.71983123,-77.71089642,Twist
0180_3,-77.8142605,-77.8138274,Ethylidene_Bent
0180_4,-77.76173672,-77.76149752,Ethylidene_Bent
0181_2,-77.71147588,-77.70456988,H_Dissociation
0181_3,-77.69923602,-77.6895794,Ethylidene_Bent
0181_4,-77.69072209,-77.68711936,Ethylidene_Bent
0182_2,-77.76905693,-77.76157302,Twist
0182_3,-77.73122432,-77.72960985,Twist
0183_2,-77.71134082,-77.70831806,H_Dissociation
0183_3,-77.70760458,-77.70501382,H_Dissociation
0184_2,-77.69488541,-77.69339808,Ethylidene_Straight
0186_2,-77.70109228,-77.69487764,Ethylidene_Bent
0186_3,-77.69878156,-77.69347753,Ethylidene_Bent
0186_4,-77.68969363,-77.68615141,Ethylidene_Straight
0187_2,-77.76704146,-77.76490139,Ethylidene_Bent
0187_3,-77.78932023,-77.78853922,Ethylidene_Straight
0187_4,-77.80580567,-77.80557441,Ethylidene_Bent
0187_5,-77.74165103,-77.74154723,Ethylidene_Bent
0188_3,-77.73471687,-77.72491182,Twist
0188_4,-77.73127402,-77.72811919,Twist
0189_2,-77.72161754,-77.71826176,Ethylidene_Bent
0189_3,-77.70820308,-77.70754742,H_Dissociation
0190_2,-77.70864085,-77.70789487,Ethylidene_Bent
0190_3,-77.75626797,-77.75216674,Ethylidene_Straight
0190_4,-77.83348936,-77.83326602,Ethylidene_Bent
0191_2,-77.73615524,-77.73562833,Ethylidene_Bent
0191_3,-77.81016773,-77.80846499,Ethylidene_Bent
0191_4,-77.76052488,-77.75798785,Ethylidene_Straight
0192_2,-77.77128019,-77.77124189,Ethylidene_Bent
0192_3,-77.83688105,-77.83602631,Ethylidene_Bent
0192_4,-77.74010623,-77.739724,Ethylidene_Straight
0192_5,-77.7202769,-77.71482996,Twist
0192_6,-77.78896759,-77.78668346,Ethylidene_Bent
0193_2,-77.78922335,-77.78594408,Twist
0193_3,-77.71754199,-77.71721794,Twist
0194_2,-77.68574462,-77.68423351,Twist
0194_3,-77.69007977,-77.68579806,Twist
0194_4,-77.69694384,-77.6953154,Twist
0194_5,-77.73611672,-77.72954564,Twist
0195_2,-77.71127076,-77.6992135,CC_Dissociation
0195_3,-77.71464522,-77.70526906,CC_Dissociation
0195_4,-77.74069032,-77.73494233,Twist
0195_5,-77.78710359,-77.78261198,Twist
0196_2,-77.77928463,-77.77830631,Ethylidene_Bent
0196_3,-77.76653448,-77.76522768,Ethylidene_Bent
0197_2,-77.76645823,-77.7593844,Twist
0197_3,-77.75710827,-77.75447963,Ethylidene_Straight
0197_4,-77.85336582,-77.85308802,Ethylidene_Bent
0197_5,-77.74840082,-77.74746586,Ethylidene_Straight
0198_3,-77.68692543,-77.68059398,H_Dissociation
0198_4,-77.70608377,-77.69588868,H_Dissociation
0199_2,-77.72789642,-77.72638,Twist
0200_2,-77.73505634,-77.73269195,Twist
0201_2,-77.68796901,-77.68301533,H_Dissociation
0201_3,-77.70216751,-77.70053486,Ethylidene_Straight
0203_2,-77.72352565,-77.71350404,Ethylidene_Bent
0203_3,-77.70233894,-77.69281974,Ethylidene_Bent
0203_4,-77.7234676,-77.72193997,Twist
0204_2,-77.80145572,-77.79979094,Ethylidene_Bent
0204_3,-77.84934432,-77.84928706,Ethylidene_Bent
0205_2,-77.72240998,-77.69149786,Twist
0205_3,-77.69479456,-77.69375291,Twist
0206_2,-77.70769672,-77.69822981,Ethylidene_Bent
0206_3,-77.7083579,-77.70745064,Ethylidene_Straight
0207_2,-77.74606162,-77.73914613,Tilted_saddle
0207_3,-77.7086376,-77.70780383,Ethylidene_Straight
